,lat,lon,Wind_mean,Wind_90th,Wind_dir,Wind_dir_90th,Wind_dir_10th,T_mean,T_90th,T_10th
454,-30.04812592275612,135.19858040340768,3.8162503,5.734699249267578,130.45412,226.15220947265624,29.23462066650391,13.356079,20.038500976562545,8.0638427734375
455,-30.09304940051648,135.19631821803003,3.8162503,5.734699249267578,130.45412,226.15220947265624,29.23462066650391,13.356079,20.038500976562545,8.0638427734375
456,-30.13797287827684,135.19405603265238,4.4295316,6.605037641525269,130.69858,227.379914855957,34.014250946044925,13.259796,19.99592285156251,8.035302734375023
457,-30.18227505647438,135.20296046427805,4.4295316,6.605037641525269,130.69858,227.379914855957,34.014250946044925,13.259796,19.99592285156251,8.035302734375023
458,-30.21518777334201,135.23841456795563,4.4295316,6.605037641525269,130.69858,227.379914855957,34.014250946044925,13.259796,19.99592285156251,8.035302734375023
459,-30.255123175361728,135.26234198285633,4.4295316,6.605037641525269,130.69858,227.379914855957,34.014250946044925,13.259796,19.99592285156251,8.035302734375023
460,-30.29505857738145,135.28626939775702,4.4295316,6.605037641525269,130.69858,227.379914855957,34.014250946044925,13.259796,19.99592285156251,8.035302734375023
461,-30.335110772685145,135.30995148496388,4.4295316,6.605037641525269,130.69858,227.379914855957,34.014250946044925,13.259796,19.99592285156251,8.035302734375023
462,-30.37516296798884,135.33363357217073,4.6810117,7.073640871047973,132.08582,229.8043960571289,35.41227035522461,13.00882,19.401220703125034,7.836499023437511
463,-30.418046165755424,135.34931795712976,4.6810117,7.073640871047973,132.08582,229.8043960571289,35.41227035522461,13.00882,19.401220703125034,7.836499023437511
464,-30.46300528347507,135.3502360465095,4.6810117,7.073640871047973,132.08582,229.8043960571289,35.41227035522461,13.00882,19.401220703125034,7.836499023437511
465,-30.50796440119472,135.35115413588926,4.6810117,7.073640871047973,132.08582,229.8043960571289,35.41227035522461,13.00882,19.401220703125034,7.836499023437511
466,-30.55020789382097,135.36904486594108,4.6810117,7.073640871047973,132.08582,229.8043960571289,35.41227035522461,13.00882,19.401220703125034,7.836499023437511
467,-30.59343452616962,135.38343482743335,4.6810117,7.073640871047973,132.08582,229.8043960571289,35.41227035522461,13.00882,19.401220703125034,7.836499023437511
468,-30.63666115851827,135.39782478892562,4.3318095,6.697341966629028,133.67831,233.82108612060546,34.339713668823244,12.665283,18.822436523437545,7.560571289062523
469,-30.670951400833864,135.43164255421013,4.3318095,6.697341966629028,133.67831,233.82108612060546,34.339713668823244,12.665283,18.822436523437545,7.560571289062523
470,-30.701711208686767,135.46978548803634,4.3318095,6.697341966629028,133.67831,233.82108612060546,34.339713668823244,12.665283,18.822436523437545,7.560571289062523
471,-30.73781591404222,135.50096583178356,4.3318095,6.697341966629028,133.67831,233.82108612060546,34.339713668823244,12.665283,18.822436523437545,7.560571289062523
472,-30.77989986286519,135.51939880406667,4.3318095,6.697341966629028,133.67831,233.82108612060546,34.339713668823244,12.665283,18.822436523437545,7.560571289062523
473,-30.816360197190324,135.55004428483863,4.3318095,6.697341966629028,133.67831,233.82108612060546,34.339713668823244,12.665283,18.822436523437545,7.560571289062523
474,-30.85282053151546,135.5806897656106,4.3318095,6.697341966629028,133.67831,233.82108612060546,34.339713668823244,12.665283,18.822436523437545,7.560571289062523
475,-30.87232202923372,135.62789442606288,4.3318095,6.697341966629028,133.67831,233.82108612060546,34.339713668823244,12.665283,18.822436523437545,7.560571289062523
476,-30.894193742922432,135.67367524588155,4.593738,7.184305238723755,133.8278,240.0133865356445,32.3193946838379,12.571716,18.37397460937501,7.6458007812500455
477,-30.926867872898544,135.70968934802283,4.593738,7.184305238723755,133.8278,240.0133865356445,32.3193946838379,12.571716,18.37397460937501,7.6458007812500455
478,-30.959542002874656,135.74570345016411,4.593738,7.184305238723755,133.8278,240.0133865356445,32.3193946838379,12.571716,18.37397460937501,7.6458007812500455
479,-31.000568953682112,135.7671716423185,4.593738,7.184305238723755,133.8278,240.0133865356445,32.3193946838379,12.571716,18.37397460937501,7.6458007812500455
480,-31.03173355820524,135.80499885524853,4.593738,7.184305238723755,133.8278,240.0133865356445,32.3193946838379,12.571716,18.37397460937501,7.6458007812500455
481,-31.069745326531887,135.83304062115965,4.593738,7.184305238723755,133.8278,240.0133865356445,32.3193946838379,12.571716,18.37397460937501,7.6458007812500455
482,-31.094984280924827,135.87650078755104,4.593738,7.184305238723755,133.8278,240.0133865356445,32.3193946838379,12.571716,18.37397460937501,7.6458007812500455
483,-31.120223235317766,135.91996095394245,4.593738,7.184305238723755,133.8278,240.0133865356445,32.3193946838379,12.571716,18.37397460937501,7.6458007812500455
484,-31.13293376778657,135.970351846413,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
485,-31.145644300255377,136.02074273888354,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
486,-31.167138349672918,136.066897365443,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
487,-31.17023181292608,136.11932538465675,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
488,-31.17896202611024,136.17088292419254,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
489,-31.18498132756301,136.22296992162822,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
490,-31.196910611319424,136.27365135355123,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
491,-31.21601823987727,136.32124719924053,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
492,-31.235125868435112,136.36884304492983,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
493,-31.23228862741872,136.42132566864916,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
494,-31.229451386402324,136.4738082923685,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
495,-31.25206969542205,136.51926516878598,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
496,-31.24533300831312,136.57126728153642,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
497,-31.267131140216225,136.61727582232342,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
498,-31.265949328021275,136.66986411025377,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
499,-31.25276736523989,136.72015400752872,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
500,-31.25189629930668,136.77274266995155,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
501,-31.27542329163306,136.81757473006718,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
502,-31.31201160564738,136.8481700925881,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
503,-31.3485999196617,136.87876545510903,4.9578304,7.851747894287109,132.60472,244.44982604980467,29.313214492797854,12.757355,18.09760742187501,8.182177734375045
504,-31.376110876792445,136.92042294026675,6.1008706,9.31443281173706,131.97853,239.4839385986328,27.980082321166993,14.553955,18.283447265625,11.610400390625045
505,-31.399817664304003,136.96518730647202,6.1008706,9.31443281173706,131.97853,239.4839385986328,27.980082321166993,14.553955,18.283447265625,11.610400390625045
506,-31.434671844889472,136.99848155365436,6.1008706,9.31443281173706,131.97853,239.4839385986328,27.980082321166993,14.553955,18.283447265625,11.610400390625045
507,-31.46070348399449,137.04146341004883,6.1008706,9.31443281173706,131.97853,239.4839385986328,27.980082321166993,14.553955,18.283447265625,11.610400390625045
508,-31.488431947828616,137.082973843117,6.1008706,9.31443281173706,131.97853,239.4839385986328,27.980082321166993,14.553955,18.283447265625,11.610400390625045
509,-31.524126825049265,137.11505169574275,6.1008706,9.31443281173706,131.97853,239.4839385986328,27.980082321166993,14.553955,18.283447265625,11.610400390625045
510,-31.567387927813268,137.12944527735533,6.1008706,9.31443281173706,131.97853,239.4839385986328,27.980082321166993,14.553955,18.283447265625,11.610400390625045
511,-31.611010939900748,137.14225313190195,6.1008706,9.31443281173706,131.97853,239.4839385986328,27.980082321166993,14.553955,18.283447265625,11.610400390625045
512,-31.653673773055303,137.15894132814444,7.0977793,10.644669246673583,133.3668,240.27353515625,30.139774703979494,15.904999,18.7271728515625,13.816137695312534
513,-31.688733667071105,137.1920250113709,7.0977793,10.644669246673583,133.3668,240.27353515625,30.139774703979494,15.904999,18.7271728515625,13.816137695312534
514,-31.71847260323971,137.2316712047482,7.0977793,10.644669246673583,133.3668,240.27353515625,30.139774703979494,15.904999,18.7271728515625,13.816137695312534
515,-31.75294258560112,137.26562592598583,7.0977793,10.644669246673583,133.3668,240.27353515625,30.139774703979494,15.904999,18.7271728515625,13.816137695312534
516,-31.788692007448464,137.29771180012386,7.0977793,10.644669246673583,133.3668,240.27353515625,30.139774703979494,15.904999,18.7271728515625,13.816137695312534
517,-31.828516575972223,137.3223097572408,7.0977793,10.644669246673583,133.3668,240.27353515625,30.139774703979494,15.904999,18.7271728515625,13.816137695312534
