Longitude;Latitude;Elevation;Distance;Gradient;Maxspeed;Surface
135.540203;-30.800704;137.5;2406324.3;0.026457993;110;asphalt
135.540549;-30.801529;138.75;2406421.807;0.012819636;110;asphalt
135.540908;-30.802459;139.75;2406530.755;0.009178728;110;asphalt
135.541149;-30.803138;140;2406609.687;0.00316728;110;asphalt
135.541377;-30.803824;140.25;2406689.014;0.003151508;110;asphalt
135.541631;-30.804661;141.5;2406785.194;0.012996492;110;asphalt
135.541862;-30.805502;143;2406881.276;0.015611639;110;asphalt
135.542056;-30.806308;143.5;2406972.794;0.005463389;110;asphalt
135.542233;-30.807116;144.75;2407064.216;0.013672863;110;asphalt
135.542339;-30.80766;146;2407125.547;0.020381103;110;asphalt
135.542439;-30.808238;147.5;2407190.524;0.023085312;110;asphalt
135.542564;-30.809054;150.5;2407282.041;0.032780783;110;asphalt
135.542659;-30.809839;153.25;2407369.799;0.031336077;110;asphalt
135.542721;-30.810412;155;2407433.788;0.027348348;110;asphalt
135.542772;-30.811017;156.75;2407501.237;0.02594552;110;asphalt
135.542846;-30.812157;159;2407628.196;0.017722246;110;asphalt
135.542887;-30.812591;159.5;2407676.614;0.010326912;110;asphalt
135.542947;-30.813055;159.75;2407728.525;0.004815874;110;asphalt
135.543005;-30.813457;160;2407773.567;0.005550347;110;asphalt
135.54309;-30.813908;160;2407824.369;0;110;asphalt
135.543345;-30.815009;160;2407949.193;0;110;asphalt
135.543502;-30.815551;160;2408011.298;0;110;asphalt
135.543678;-30.816086;160.5;2408073.116;0.008088262;110;asphalt
135.543987;-30.816907;161.5;2408169.057;0.01042301;110;asphalt
135.544304;-30.817623;161.25;2408254.234;-0.002935084;110;asphalt
135.5447;-30.818414;158.5;2408349.974;-0.028723637;110;asphalt
135.545135;-30.819185;157;2408445.239;-0.015745575;110;asphalt
135.54562;-30.819945;155.75;2408541.606;-0.012971242;110;asphalt
135.546073;-30.820587;154.5;2408625.076;-0.014975309;110;asphalt
135.546297;-30.820884;153.75;2408664.423;-0.01906122;110;asphalt
135.546532;-30.821176;153.5;2408703.892;-0.006334083;110;asphalt
135.547209;-30.821976;152;2408813.858;-0.013640643;110;asphalt
135.547703;-30.822497;151.5;2408888.566;-0.006692667;110;asphalt
135.548223;-30.823011;149.25;2408964.277;-0.029718235;110;asphalt
135.548822;-30.823565;149.75;2409048.339;0.005948001;110;asphalt
135.549587;-30.824203;151.25;2409150.167;0.014730748;110;asphalt
135.550281;-30.824725;151.25;2409238.261;0;110;asphalt
135.551056;-30.825275;152;2409334.264;0.007812254;110;asphalt
135.552965;-30.82665;155;2409572.179;0.012609559;110;asphalt
135.554875;-30.828064;150.5;2409812.974;-0.018688108;110;asphalt
135.555978;-30.828937;152;2409956.205;0.010472577;110;asphalt
135.557156;-30.829887;152.25;2410110.511;0.001620161;110;asphalt
135.558223;-30.830769;151;2410251.925;-0.008839309;110;asphalt
135.559366;-30.831745;150.5;2410405.835;-0.003248649;110;asphalt
135.56096;-30.833163;150.75;2410624.98;0.001140798;110;asphalt
135.562601;-30.834691;150.5;2410856.1;-0.001081688;110;asphalt
135.56343;-30.835478;149.75;2410974.095;-0.006356188;110;asphalt
135.564211;-30.836234;148.5;2411086.465;-0.01112402;110;asphalt
135.565129;-30.837108;147.5;2411217.334;-0.007641224;110;asphalt
135.565796;-30.837724;146.5;2411310.859;-0.01069224;110;asphalt
135.566912;-30.838745;147;2411466.557;0.003211353;110;asphalt
135.568554;-30.840179;147;2411690.166;0;110;asphalt
135.570429;-30.841738;147.25;2411939.356;0.001003253;110;asphalt
135.572667;-30.843509;148;2412229.926;0.002581133;110;asphalt
135.574992;-30.845272;148.25;2412526.064;0.0008442;110;asphalt
135.57582;-30.845918;146.75;2412632.873;-0.014043763;110;asphalt
135.57682;-30.846715;146.5;2412763.133;-0.001919238;110;asphalt
135.578644;-30.848223;144.25;2413004.872;-0.00930756;110;asphalt
135.579458;-30.848922;143.75;2413114.779;-0.004549279;110;asphalt
135.58068;-30.850012;142;2413283.001;-0.010402935;110;asphalt
135.581646;-30.850884;144;2413416.812;0.014946431;110;asphalt
135.582595;-30.851777;143.25;2413551.225;-0.00557981;110;asphalt
135.584019;-30.853157;144.5;2413756.225;0.006097571;110;asphalt
135.585458;-30.854596;142.5;2413967.109;-0.009483883;110;asphalt
135.58785;-30.857149;141.75;2414331.422;-0.002058672;110;asphalt
135.588538;-30.857848;142.25;2414433.177;0.004913747;110;asphalt
135.589241;-30.858521;141.5;2414533.691;-0.00746162;110;asphalt
135.589991;-30.859208;140.75;2414638.385;-0.007163773;110;asphalt
135.59079;-30.859912;138;2414747.676;-0.025162132;110;asphalt
135.592213;-30.861076;137.5;2414935.297;-0.002664949;110;asphalt
135.593631;-30.862154;136;2415116.095;-0.008296573;110;asphalt
135.595011;-30.863117;136;2415285.849;0;110;asphalt
135.596214;-30.863898;136.5;2415429.816;0.003473017;110;asphalt
135.597045;-30.864409;137.25;2415527.386;0.007686816;110;asphalt
135.598091;-30.865014;138.5;2415647.774;0.010383078;110;asphalt
135.599209;-30.865626;139.5;2415774.336;0.007901262;110;asphalt
135.600681;-30.866367;138.25;2415937.212;-0.007674574;110;asphalt
135.602012;-30.866993;138.5;2416082.07;0.001725822;110;asphalt
135.602681;-30.867287;139.25;2416153.805;0.01045515;110;asphalt
135.603314;-30.86755;139.75;2416220.927;0.007449094;110;asphalt
135.604299;-30.867946;138.75;2416324.741;-0.009632609;110;asphalt
135.604807;-30.868141;138.75;2416377.855;0;110;asphalt
135.60579;-30.868497;138;2416479.685;-0.007365172;110;asphalt
135.607376;-30.869033;139.5;2416642.369;0.009220315;110;asphalt
135.609049;-30.869536;139.25;2416811.558;-0.001477641;110;asphalt
135.610562;-30.869927;138.5;2416962.366;-0.004973218;110;asphalt
135.61142;-30.870134;138.25;2417047.429;-0.002939003;110;asphalt
135.61239;-30.870349;139.75;2417143.044;0.01568778;110;asphalt
135.613256;-30.870517;139;2417227.782;-0.008850865;110;asphalt
135.61412;-30.870676;139;2417312.118;0;110;asphalt
135.614864;-30.870797;139;2417384.39;0;110;asphalt
135.61611;-30.87098;137.75;2417505.038;-0.010360678;110;asphalt
135.617229;-30.871121;139;2417612.982;0.011580129;110;asphalt
135.619858;-30.871419;139.5;2417866.075;0.001975557;110;asphalt
135.6228;-30.871842;139;2418150.774;-0.001756241;110;asphalt
135.623925;-30.872;138.25;2418259.572;-0.006893485;110;asphalt
135.624839;-30.872154;138.75;2418348.469;0.005624468;110;asphalt
135.62646;-30.872415;138.25;2418505.876;-0.00317648;110;asphalt
135.627385;-30.87258;137;2418596.045;-0.013862976;110;asphalt
135.628372;-30.872774;137.25;2418692.682;0.00258699;110;asphalt
135.631811;-30.873503;136.5;2419030.76;-0.002218427;110;asphalt
135.634213;-30.874093;139.75;2419269.206;0.013629909;110;asphalt
135.636599;-30.874709;138.5;2419506.999;-0.005256657;110;asphalt
135.639712;-30.875602;136.75;2419820.25;-0.00558658;110;asphalt
135.641676;-30.876207;134;2420019.394;-0.013809096;110;asphalt
135.643435;-30.876814;134;2420200.327;0;110;asphalt
135.646192;-30.877828;132;2420486.582;-0.006986767;110;asphalt
135.646868;-30.87807;130.75;2420556.483;-0.017882489;110;asphalt
135.649642;-30.87899;135.25;2420840.294;0.01585559;110;asphalt
135.651601;-30.879606;137.75;2421039.401;0.012556109;110;asphalt
135.654531;-30.880459;137.75;2421334.667;0;110;asphalt
135.655558;-30.880738;136.5;2421437.468;-0.012159378;110;asphalt
135.656586;-30.881003;137.25;2421539.901;0.00732183;110;asphalt
135.657569;-30.881248;137.25;2421637.586;0;110;asphalt
135.658584;-30.881521;135.5;2421739.094;-0.017240047;110;asphalt
135.659598;-30.88181;135.25;2421841.057;-0.002451866;110;asphalt
135.660618;-30.882119;135;2421944.282;-0.002421888;110;asphalt
135.662089;-30.882606;134.25;2422094.742;-0.004984703;110;asphalt
135.663554;-30.883128;134.25;2422246.117;0;110;asphalt
135.664529;-30.883502;135.5;2422348.032;0.012265198;110;asphalt
135.665504;-30.8839;135.25;2422451.063;-0.002426435;110;asphalt
135.668044;-30.884998;134.5;2422722.463;-0.002763449;110;asphalt
135.669277;-30.885558;136.5;2422855.586;0.015023706;110;asphalt
135.670544;-30.886167;134.25;2422994.164;-0.016236362;110;asphalt
135.672301;-30.887035;133.75;2423187.624;-0.002584523;110;asphalt
135.674087;-30.887961;133.25;2423386.742;-0.002511069;110;asphalt
135.675141;-30.888551;132.5;2423506.824;-0.006245715;110;asphalt
135.67599;-30.889045;133.25;2423604.705;0.007662356;110;asphalt
135.677661;-30.890108;132.25;2423803.19;-0.005038176;110;asphalt
135.67831;-30.890544;132;2423881.838;-0.003178696;110;asphalt
135.678953;-30.890989;132.5;2423960.661;0.00634335;110;asphalt
135.680111;-30.891834;134.25;2424105.706;0.012065196;110;asphalt
135.681141;-30.892637;134.75;2424238.493;0.003765456;110;asphalt
135.681923;-30.893278;135.25;2424341.682;0.004845445;110;asphalt
135.682593;-30.893852;137;2424432.02;0.019371789;110;asphalt
135.683241;-30.894438;137;2424521.847;0;110;asphalt
135.683978;-30.895124;137;2424625.596;0;110;asphalt
135.684772;-30.895903;137.75;2424740.674;0.006517327;110;asphalt
135.685423;-30.896572;138.25;2424837.587;0.005159253;110;asphalt
135.68609;-30.897287;137.75;2424939.427;-0.004909689;110;asphalt
135.686726;-30.898016;137;2425040.686;-0.007406733;110;asphalt
135.687414;-30.898825;136;2425152.048;-0.008979737;110;asphalt
135.688029;-30.89958;137.25;2425254.474;0.012203859;110;asphalt
135.688584;-30.90032;137.5;2425352.325;0.002554905;110;asphalt
135.689062;-30.900959;136.5;2425436.756;-0.01184399;110;asphalt
135.689525;-30.901612;138.25;2425521.749;0.02059006;110;asphalt
135.689874;-30.902123;138.25;2425587.608;0;110;asphalt
135.690186;-30.902603;138.25;2425648.721;0;110;asphalt
135.691663;-30.904945;138;2425944.822;-0.000844306;110;asphalt
135.692848;-30.906745;138.5;2426174.697;0.002175101;110;asphalt
135.69359;-30.907828;139.25;2426314.387;0.005369033;110;asphalt
135.694343;-30.908891;139.75;2426452.706;0.003614829;110;asphalt
135.69518;-30.910052;141.5;2426604.503;0.011528508;110;asphalt
135.696033;-30.911202;141;2426756.076;-0.003298756;110;asphalt
135.696956;-30.912425;140.75;2426918.086;-0.001543112;110;asphalt
135.698102;-30.913867;141.75;2427112.154;0.005152829;110;asphalt
135.699337;-30.915391;140.25;2427318.546;-0.007267714;110;asphalt
135.699724;-30.915853;139.25;2427381.808;-0.015807295;110;asphalt
135.700817;-30.917133;138.25;2427558.244;-0.005667794;110;asphalt
135.70108;-30.917438;137.75;2427600.43;-0.011852316;110;asphalt
135.703165;-30.919772;133.5;2427927.408;-0.01299779;110;asphalt
135.704276;-30.92095;132;2428095.901;-0.008902481;110;asphalt
135.705123;-30.921827;133.25;2428222.541;0.009870466;110;asphalt
135.706012;-30.922721;134.25;2428353.206;0.007653151;110;asphalt
135.707402;-30.924101;136.5;2428556.004;0.011094795;110;asphalt
135.708669;-30.925322;136;2428737.772;-0.002750764;110;asphalt
135.709702;-30.926282;137.25;2428883.044;0.008604539;110;asphalt
135.710746;-30.927237;138.75;2429028.623;0.010303672;110;asphalt
135.712332;-30.928641;140.5;2429246.013;0.008050051;110;asphalt
135.712915;-30.92913;140;2429323.788;-0.006428832;110;asphalt
135.71427;-30.930287;141.5;2429506.148;0.008225456;110;asphalt
135.715653;-30.93141;143;2429687.791;0.008257977;110;asphalt
135.717137;-30.932595;144.25;2429881.174;0.006463838;110;asphalt
135.718654;-30.933754;146;2430074.937;0.009031652;110;asphalt
135.720185;-30.934895;146;2430268.38;0;110;asphalt
135.722755;-30.936747;148.5;2430588.522;0.007809017;110;asphalt
135.723467;-30.937285;149.5;2430679.022;0.011049763;110;asphalt
135.724272;-30.937903;147.5;2430782.06;-0.019410236;110;asphalt
135.725116;-30.938574;148.25;2430891.817;0.0068333;110;asphalt
135.726325;-30.939555;148.5;2431050.545;0.001575023;110;asphalt
135.726989;-30.940105;150;2431138.582;0.017038219;110;asphalt
135.727619;-30.940653;150.25;2431224.158;0.00292139;110;asphalt
135.728708;-30.941623;149.5;2431373.892;-0.00500887;110;asphalt
135.729866;-30.942666;147.5;2431534.04;-0.012488474;110;asphalt
135.731569;-30.94433;148;2431780.239;0.002030882;110;asphalt
135.732181;-30.94495;149.5;2431870.568;0.016605953;110;asphalt
135.733397;-30.946218;147.5;2432053.127;-0.010955357;110;asphalt
135.734951;-30.947943;147;2432295.519;-0.002062768;110;asphalt
135.73567;-30.948768;147.5;2432410.048;0.004365708;110;asphalt
135.736922;-30.950276;146;2432615.894;-0.007287024;110;asphalt
135.73742;-30.950901;148.5;2432700.067;0.029700644;110;asphalt
135.738421;-30.9522;146.5;2432873.201;-0.011551726;110;asphalt
135.739353;-30.95347;146.75;2433040.058;0.00149829;110;asphalt
135.740267;-30.954787;144.5;2433210.476;-0.013202847;110;asphalt
135.740872;-30.955676;143;2433324.931;-0.013105534;110;asphalt
135.74146;-30.956576;143.75;2433439.644;0.006538099;110;asphalt
135.742539;-30.958309;143;2433658.092;-0.003433309;110;asphalt
135.743597;-30.960092;143.75;2433880.544;0.003371516;110;asphalt
135.744634;-30.961881;144;2434102.691;0.001125379;110;asphalt
135.745293;-30.963057;144.25;2434247.77;0.0017232;110;asphalt
135.74691;-30.96601;144.5;2434610.524;0.000689173;110;asphalt
135.747384;-30.966908;144.5;2434720.128;0;110;asphalt
135.747927;-30.967938;145.75;2434845.817;0.009945194;110;asphalt
135.748385;-30.96883;145.5;2434954.19;-0.002306848;110;asphalt
135.748924;-30.969881;146.25;2435081.856;0.005874711;110;asphalt
135.750302;-30.97269;147.25;2435420.708;0.002951134;110;asphalt
135.750925;-30.974008;148.5;2435578.842;0.007904702;110;asphalt
135.751985;-30.976324;146.5;2435855.488;-0.007229453;110;asphalt
135.75314;-30.978944;148.5;2436166.934;0.006421671;110;asphalt
135.753808;-30.980517;148.25;2436353.076;-0.001343061;110;asphalt
135.754535;-30.982303;149;2436563.416;0.003565655;110;asphalt
135.755224;-30.984043;148.25;2436767.74;-0.003670639;110;asphalt
135.755818;-30.985573;150.25;2436947.044;0.01115423;110;asphalt
135.756168;-30.986437;150.75;2437048.745;0.004916373;110;asphalt
135.75675;-30.987755;152;2437205.45;0.007976794;110;asphalt
135.757261;-30.988804;152.25;2437331.855;0.001977756;110;asphalt
135.757699;-30.989645;152.25;2437434.268;0;110;asphalt
135.758154;-30.990474;152;2437536.142;-0.002454004;110;asphalt
135.758809;-30.991583;152;2437674.362;0;110;asphalt
135.759632;-30.992852;154.25;2437835.809;0.013936441;110;asphalt
135.760269;-30.993779;154.25;2437955.441;0;110;asphalt
135.760939;-30.994699;155;2438076.038;0.00621905;110;asphalt
135.76167;-30.99564;155;2438201.749;0;110;asphalt
135.762433;-30.996566;155.75;2438327.81;0.005949524;110;asphalt
135.763188;-30.99743;156;2438447.846;0.002082709;110;asphalt
135.764129;-30.998442;156.75;2438591.746;0.005211936;110;asphalt
135.765103;-30.999433;156.25;2438735.834;-0.003470114;110;asphalt
135.766491;-31.000757;157;2438933.763;0.003789232;110;asphalt
135.767182;-31.001385;157.25;2439029.752;0.002604468;110;asphalt
135.767887;-31.002003;156.75;2439125.863;-0.005202327;110;asphalt
135.76864;-31.002647;157.5;2439227.247;0.007397633;110;asphalt
135.769366;-31.003251;157.75;2439323.676;0.00259257;110;asphalt
135.770191;-31.003912;156.25;2439431.309;-0.013936221;110;asphalt
135.770987;-31.004527;156;2439533.447;-0.002447681;110;asphalt
135.771893;-31.005191;156.75;2439647.058;0.006601462;110;asphalt
135.772814;-31.005852;158.25;2439761.544;0.013101968;110;asphalt
135.77374;-31.006491;157;2439874.846;-0.011032461;110;asphalt
135.774677;-31.007113;157.75;2439987.799;0.006639943;110;asphalt
135.775443;-31.007601;156.75;2440078.761;-0.010993624;110;asphalt
135.776668;-31.00835;157;2440222.171;0.001743249;110;asphalt
135.779374;-31.009916;158.75;2440533.346;0.005623851;110;asphalt
135.780991;-31.01089;157.75;2440721.701;-0.005309117;110;asphalt
135.782836;-31.012059;159.25;2440940.363;0.006859906;110;asphalt
135.784822;-31.013386;159.5;2441180.351;0.001041719;110;asphalt
135.786186;-31.014335;161;2441347.779;0.008959083;110;asphalt
135.788189;-31.015815;160;2441599.808;-0.003967805;110;asphalt
135.789822;-31.017068;162.25;2441808.684;0.01077193;110;asphalt
135.791392;-31.018317;163.25;2442012.822;0.004898641;110;asphalt
135.792916;-31.019599;164.75;2442216.322;0.00737102;110;asphalt
135.794399;-31.020921;166;2442420.233;0.006130112;110;asphalt
135.795168;-31.021625;166.5;2442527.461;0.004662975;110;asphalt
135.795894;-31.022305;166.25;2442629.946;-0.00243937;110;asphalt
135.797726;-31.024079;167.75;2442893.359;0.005694487;110;asphalt
135.798484;-31.024797;168.75;2443001.021;0.009288349;110;asphalt
135.799299;-31.025551;170.25;2443115.302;0.013125475;110;asphalt
135.800384;-31.026532;173.5;2443265.594;0.021624613;110;asphalt
135.801488;-31.027493;175.5;2443415.543;0.013337849;110;asphalt
135.802652;-31.028483;177.5;2443571.811;0.01279855;110;asphalt
135.803828;-31.029454;180;2443727.418;0.016066095;110;asphalt
135.80456;-31.030041;182.25;2443822.943;0.023554054;110;asphalt
135.806045;-31.031202;183.25;2444014.481;0.005220909;110;asphalt
135.806795;-31.031772;184;2444109.999;0.007851865;110;asphalt
135.807986;-31.032654;184.25;2444259.986;0.001666815;110;asphalt
135.809965;-31.034073;183.75;2444505.852;-0.002033624;110;asphalt
135.810679;-31.034605;183.75;2444596.004;0;110;asphalt
135.811638;-31.03537;183;2444720.842;-0.006007768;110;asphalt
135.812322;-31.035936;182.75;2444811.441;-0.002759435;110;asphalt
135.813032;-31.036553;182.25;2444907.789;-0.005189511;110;asphalt
135.813674;-31.037144;182;2444997.566;-0.002784657;110;asphalt
135.81426;-31.037705;180.5;2445081.283;-0.017917627;110;asphalt
135.81527;-31.038733;179.5;2445230.702;-0.006692583;110;asphalt
135.816204;-31.039752;178;2445374.775;-0.010411391;110;asphalt
135.816959;-31.040625;178.75;2445495.594;0.006207633;110;asphalt
135.817947;-31.041877;181.25;2445663.645;0.014876414;110;asphalt
135.818684;-31.042892;179.25;2445796.567;-0.015046503;110;asphalt
135.819315;-31.043815;180.25;2445915.509;0.008407422;110;asphalt
135.819894;-31.044717;182.25;2446029.974;0.01747253;110;asphalt
135.820431;-31.04563;183.25;2446143.657;0.008796427;110;asphalt
135.820963;-31.046607;181;2446263.535;-0.018769077;110;asphalt
135.821613;-31.047895;181;2446419.567;0;110;asphalt
135.822021;-31.048802;181.25;2446527.652;0.002313011;110;asphalt
135.822337;-31.049547;180.5;2446615.792;-0.008509162;110;asphalt
135.822994;-31.051257;180.5;2446815.971;0;110;asphalt
135.823167;-31.051776;183.5;2446875.988;0.049985698;110;asphalt
135.823327;-31.052296;183.75;2446935.785;0.004180847;110;asphalt
135.823614;-31.053292;183;2447049.859;-0.006574636;110;asphalt
135.823744;-31.053771;184.5;2447104.542;0.027430801;110;asphalt
135.82382;-31.054102;185.75;2447142.053;0.033323745;110;asphalt
135.824082;-31.055324;184;2447280.206;-0.012667095;110;asphalt
135.824155;-31.055695;184;2447322.042;0;110;asphalt
135.824274;-31.056283;183.5;2447388.4;-0.007534888;110;asphalt
135.824414;-31.056872;183.5;2447455.237;0;110;asphalt
135.824557;-31.057382;184.25;2447513.56;0.012859549;110;asphalt
135.824707;-31.057863;184.25;2447568.92;0;110;asphalt
135.824941;-31.058536;184.5;2447647.003;0.003201715;110;asphalt
135.825191;-31.059148;183.5;2447719.101;-0.013870092;110;asphalt
135.825445;-31.059709;182.5;2447786.009;-0.014945906;110;asphalt
135.825706;-31.060261;181.75;2447852.232;-0.011325323;110;asphalt
135.825942;-31.060701;180.75;2447906.075;-0.018572545;110;asphalt
135.826189;-31.061137;180.25;2447959.963;-0.009278474;110;asphalt
135.826447;-31.061563;180;2448013.328;-0.00468478;110;asphalt
135.826708;-31.061976;179.5;2448065.548;-0.009574729;110;asphalt
135.827213;-31.062687;178;2448158.091;-0.01620872;110;asphalt
135.827687;-31.063302;178;2448240.036;0;110;asphalt
135.828146;-31.063846;177.25;2448314.671;-0.010048867;110;asphalt
135.82848;-31.06422;176.75;2448367.031;-0.009549326;110;asphalt
135.828822;-31.064581;176;2448418.726;-0.014507954;110;asphalt
135.829211;-31.064974;174.75;2448476.019;-0.021817755;110;asphalt
135.829656;-31.065394;173.5;2448539.087;-0.019819901;110;asphalt
135.830075;-31.065771;172.75;2448596.966;-0.012957993;110;asphalt
135.830502;-31.066135;171.25;2448654.345;-0.026142172;110;asphalt
135.830951;-31.066485;169.25;2448712.168;-0.03458818;110;asphalt
135.831368;-31.066795;168.75;2448764.758;-0.00950753;110;asphalt
135.831969;-31.067222;167.25;2448839.129;-0.02016907;110;asphalt
135.832556;-31.067598;165.25;2448908.942;-0.02864804;110;asphalt
135.833206;-31.067988;166.75;2448984.529;0.019844752;110;asphalt
135.833871;-31.068358;166.75;2449060.056;0;110;asphalt
135.834963;-31.068902;165.75;2449180.374;-0.008311318;110;asphalt
135.840743;-31.071518;164.25;2449803.002;-0.002409141;110;asphalt
135.846863;-31.074284;162.25;2450462.04;-0.003034729;110;asphalt
135.851246;-31.076277;160.75;2450934.645;-0.003173898;110;asphalt
135.852873;-31.077071;159.5;2451112.982;-0.007009204;110;asphalt
135.854012;-31.077669;158;2451240.213;-0.011789514;110;asphalt
135.854787;-31.078085;159.5;2451327.318;0.01722071;110;asphalt
135.855553;-31.078514;160.75;2451414.479;0.014341155;110;asphalt
135.856338;-31.078979;159.75;2451505.377;-0.011001426;110;asphalt
135.857072;-31.079423;159;2451590.955;-0.008763903;110;asphalt
135.857674;-31.079795;159.25;2451661.65;0.003536318;110;asphalt
135.858252;-31.080168;160;2451730.571;0.010881998;110;asphalt
135.859592;-31.08106;157.5;2451892.195;-0.015467983;110;asphalt
135.860619;-31.081784;157.75;2452018.87;0.001973564;110;asphalt
135.8615;-31.082432;158.5;2452129.462;0.006781651;110;asphalt
135.862661;-31.083327;158;2452278.217;-0.003361234;110;asphalt
135.863371;-31.083899;158.5;2452371.044;0.005386359;110;asphalt
135.864088;-31.084498;158.25;2452466.429;-0.002620954;110;asphalt
135.865029;-31.085321;158.5;2452594.51;0.001951903;110;asphalt
135.865571;-31.085809;157.75;2452669.399;-0.010014793;110;asphalt
135.866102;-31.086302;158;2452743.977;0.003352163;110;asphalt
135.866667;-31.08684;158.75;2452824.436;0.009321621;110;asphalt
135.867225;-31.087386;158;2452905.117;-0.009295875;110;asphalt
135.867849;-31.088016;158;2452996.976;0;110;asphalt
135.868425;-31.088619;159;2453083.603;0.011543767;110;asphalt
135.869575;-31.089886;158.75;2453262.041;-0.001401048;110;asphalt
135.870151;-31.090555;160;2453354.464;0.013524703;110;asphalt
135.870749;-31.091274;159.75;2453452.619;-0.002547003;110;asphalt
135.871395;-31.09208;160.75;2453561.321;0.009199466;110;asphalt
135.872125;-31.093035;160;2453688.239;-0.005909307;110;asphalt
135.872796;-31.093959;160.5;2453809.229;0.004132578;110;asphalt
135.873449;-31.094892;162;2453930.18;0.012401762;110;asphalt
135.874038;-31.095669;162;2454033.184;0;110;asphalt
135.874769;-31.096554;161;2454153.719;-0.008296356;110;asphalt
135.875516;-31.097376;160;2454269.535;-0.008634405;110;asphalt
135.876514;-31.09835;159.75;2454413.616;-0.001735135;110;asphalt
135.877222;-31.098981;160.25;2454510.916;0.005138746;110;asphalt
135.877701;-31.099382;160.5;2454574.699;0.003919568;110;asphalt
135.87823;-31.099804;159.5;2454643.537;-0.014526679;110;asphalt
135.878682;-31.100143;158.5;2454700.748;-0.017479353;110;asphalt
135.879101;-31.100447;158.25;2454753.037;-0.004781079;110;asphalt
135.879714;-31.100864;158.5;2454827.579;0.003353823;110;asphalt
135.880332;-31.101264;157.75;2454901.339;-0.01016813;110;asphalt
135.880782;-31.101538;157;2454953.912;-0.014265777;110;asphalt
135.881228;-31.101798;156.5;2455005.284;-0.009733036;110;asphalt
135.881996;-31.102218;156;2455092.047;-0.005762813;110;asphalt
135.882774;-31.102612;156.5;2455178.107;0.005809921;110;asphalt
135.883197;-31.102816;156.25;2455224.329;-0.005408609;110;asphalt
135.883676;-31.103031;156.75;2455275.821;0.009710304;110;asphalt
135.884534;-31.1034;155.75;2455367.236;-0.010939105;110;asphalt
135.885409;-31.10374;154.25;2455458.721;-0.016396121;110;asphalt
135.885918;-31.103922;153.5;2455511.238;-0.014281058;110;asphalt
135.886427;-31.104092;154.25;2455563.256;0.014418247;110;asphalt
135.887106;-31.104303;154.5;2455632.028;0.003635181;110;asphalt
135.887793;-31.104501;154.75;2455701.042;0.003622451;110;asphalt
135.889518;-31.104983;155;2455873.8;0.001447115;110;asphalt
135.890605;-31.105302;156.25;2455983.2;0.011425903;110;asphalt
135.891912;-31.105705;156;2456115.459;-0.001890238;110;asphalt
135.893263;-31.106141;155;2456252.916;-0.007274973;110;asphalt
135.894553;-31.106576;155;2456384.914;0;110;asphalt
135.895832;-31.107028;154.5;2456516.647;-0.003795559;110;asphalt
135.897881;-31.107787;154.25;2456729.196;-0.001176197;110;asphalt
135.89974;-31.108522;153.5;2456924.14;-0.003847257;110;asphalt
135.901642;-31.109315;155.5;2457125.546;0.009930203;110;asphalt
135.905603;-31.111065;154.5;2457549.89;-0.002356581;110;asphalt
135.907224;-31.111758;155.5;2457722.38;0.005797425;110;asphalt
135.909281;-31.112618;154.75;2457940.309;-0.003441493;110;asphalt
135.911461;-31.113504;155.25;2458170.04;0.002176452;110;asphalt
135.914256;-31.1146;156.25;2458462.702;0.003416919;110;asphalt
135.917128;-31.115688;157.5;2458761.679;0.004180918;110;asphalt
135.919401;-31.116509;157.25;2458996.53;-0.001064505;110;asphalt
135.921688;-31.117316;157.75;2459232.01;0.002123321;110;asphalt
135.923536;-31.117946;156.75;2459421.365;-0.005281087;110;asphalt
135.926172;-31.118808;155;2459689.98;-0.006514902;110;asphalt
135.928194;-31.119458;157;2459895.584;0.009727453;110;asphalt
135.930085;-31.120041;157;2460086.91;0;110;asphalt
135.931406;-31.120425;159;2460219.711;0.015060171;110;asphalt
135.932608;-31.120741;160;2460339.405;0.00835461;110;asphalt
135.933423;-31.120945;159.75;2460420.235;-0.003092933;110;asphalt
135.934827;-31.121267;161.25;2460558.597;0.010841149;110;asphalt
135.935533;-31.121415;162;2460627.787;0.010839627;110;asphalt
135.93718;-31.121727;162.25;2460788.359;0.001556933;110;asphalt
135.93801;-31.12187;163.5;2460868.952;0.015510132;110;asphalt
135.938843;-31.122002;164.25;2460949.593;0.009300506;110;asphalt
135.940033;-31.122162;164.75;2461064.258;0.00436052;110;asphalt
135.941225;-31.122304;163.75;2461178.818;-0.008729038;110;asphalt
135.942065;-31.12239;163.5;2461259.347;-0.003104451;110;asphalt
135.944456;-31.122597;162.75;2461488.108;-0.003278542;110;asphalt
135.946013;-31.122758;162.5;2461637.396;-0.001674617;110;asphalt
135.947984;-31.123001;162.75;2461826.95;0.001318882;110;asphalt
135.949647;-31.123246;162.5;2461987.577;-0.001556401;110;asphalt
135.950708;-31.123419;162.75;2462090.388;0.002431637;110;asphalt
135.951686;-31.123593;162.5;2462185.473;-0.002629251;110;asphalt
135.954024;-31.124072;163.75;2462414.309;0.005462429;110;asphalt
135.955928;-31.124495;165;2462601.551;0.006675842;110;asphalt
135.968008;-31.127603;171.5;2463802.215;0.005413669;110;asphalt
135.989829;-31.133212;167.25;2465970.807;-0.001959798;110;asphalt
135.999612;-31.135754;166.25;2466943.89;-0.001027661;110;asphalt
